@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
6437,249,1340,737,104,2025,210,275,1504,60,119,62,3873.5,84,131,1,38,43,145,1,38,43,145,0,-1,-1,-1,0,-1,-1,-1,1,38,43,145,injury
5614,0,1807,66,107,1581,85,96,1588,426,125,53,1090.5,55,149,1,40,47,123,1,40,47,123,0,-1,-1,-1,1,40,47,123,0,-1,-1,-1,injury
4569,10,1570,209,86,1250,79,97,1368,11,131,56,964,38,128,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4664,287,1403,0,157,1464,16,17,938,430,131,53,1005,40,91,1,36,55,111,1,36,55,111,0,-1,-1,-1,1,36,55,111,0,-1,-1,-1,injury
6976,665,1580,0,528,1558,82,410,1245,878,100,60,865,170,127,1,56,62,95,1,56,62,95,0,-1,-1,-1,1,56,62,95,0,-1,-1,-1,injury
4222,0,1536,27,0,1141,6,0,1336,32,124,42,795,42,111,1,38,39,115,1,38,39,115,0,-1,-1,-1,1,38,39,115,0,-1,-1,-1,injury
5191,226,1469,105,70,1686,52,62,1239,289,122,51,960.5,67,130,1,38,61,109,1,38,61,109,0,-1,-1,-1,1,38,61,109,0,-1,-1,-1,injury
6437,113,1762,454,91,1632,131,201,1606,549,98,47,752.5,150,79,1,14,44,127,1,14,44,127,0,-1,-1,-1,0,-1,-1,-1,1,14,44,127,injury
4342,268,1701,0,0,719,0,111,982,572,130,56,925,227,73,1,36,39,107,1,36,39,107,0,-1,-1,-1,1,36,39,107,0,-1,-1,-1,injury
3373,0,1211,96,0,565,0,87,1258,195,133,53,728,136,125,1,35,37,126,1,35,37,126,0,-1,-1,-1,0,-1,-1,-1,1,35,37,126,injury
3586,9,1737,148,0,562,0,43,1106,19,151,56,1076.5,79,140,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2412,0,1209,0,0,532,0,0,662,0,163,45,796,71,135,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5737,0,1802,321,0,877,0,216,1958,529,115,49,1973.5,104,137,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4342,0,1906,0,0,726,0,0,1678,0,140,46,2268.5,241,88,1,22,33,128,1,22,33,128,0,-1,-1,-1,0,-1,-1,-1,1,22,33,128,injury
3977,0,1649,0,0,893,0,0,1403,0,151,47,1187,121,125,1,16,26,128,1,16,26,128,0,-1,-1,-1,0,-1,-1,-1,1,16,26,128,injury
3432,0,1532,0,0,612,0,0,1269,0,182,57,4573,80,129,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3410,0,1446,0,0,585,0,0,1374,0,171,51,1507,88,126,1,28,32,123,1,28,32,123,0,-1,-1,-1,1,28,32,123,0,-1,-1,-1,injury
3846,0,1330,323,0,744,0,190,1295,0,132,57,887.5,19,135,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4180,0,1817,63,0,671,0,25,1542,4,141,50,2397.5,240,102,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4216,0,1790,0,0,809,0,0,1537,0,146,43,2880,55,97,1,28,29,130,1,28,29,130,0,-1,-1,-1,0,-1,-1,-1,1,28,29,130,injury
5112,363,1797,2,4,1180,81,1,1128,507,129,56,2509.5,88,121,2,30,116,125,1,30,55,96,1,30,176,154,1,30,55,96,1,30,176,154,injury
4461,137,1420,150,62,1223,0,0,1177,249,141,54,4165,108,94,1,27,73,100,1,27,73,100,0,-1,-1,-1,1,27,73,100,0,-1,-1,-1,injury
3739,206,1222,33,152,1161,113,0,823,46,157,78,1086.5,199,112,1,43,48,119,1,43,48,119,0,-1,-1,-1,1,43,48,119,0,-1,-1,-1,injury
4746,480,1268,107,231,1288,126,181,1168,3,143,85,1219.5,189,143,1,59,65,108,1,59,65,108,0,-1,-1,-1,1,59,65,108,0,-1,-1,-1,injury
5454,188,899,611,333,1362,262,229,1499,360,141,94,1329.5,68,127,1,57,58,133,1,57,58,133,0,-1,-1,-1,0,-1,-1,-1,1,57,58,133,injury
3355,0,957,194,97,880,58,70,1140,94,195,87,2295.5,29,147,1,37,21,137,1,37,21,137,0,-1,-1,-1,0,-1,-1,-1,1,37,21,137,injury
3284,119,867,0,60,943,94,131,1101,7,175,80,1268,29,123,1,30,24,122,1,30,24,122,0,-1,-1,-1,1,30,24,122,0,-1,-1,-1,injury
5833,620,1475,324,225,1138,212,277,1428,429,126,77,1238,32,79,1,36,41,90,1,36,41,90,0,-1,-1,-1,1,36,41,90,0,-1,-1,-1,injury
5831,237,1656,549,250,1442,166,276,1070,560,123,87,1077,36,138,1,45,32,136,1,45,32,136,0,-1,-1,-1,0,-1,-1,-1,1,45,32,136,injury
4491,0,1077,705,115,1173,156,306,1157,315,130,79,918.5,8,154,1,36,46,145,1,36,46,145,0,-1,-1,-1,0,-1,-1,-1,1,36,46,145,injury
5658,0,1363,918,91,1515,261,575,938,560,116,81,893,52,143,1,46,34,165,1,46,34,165,0,-1,-1,-1,0,-1,-1,-1,1,46,34,165,injury
4907,128,1197,432,67,1251,197,268,1440,116,137,76,1127.5,77,106,1,37,52,125,1,37,52,125,0,-1,-1,-1,0,-1,-1,-1,1,37,52,125,injury
5364,581,1623,235,180,1115,4,446,1255,401,124,77,1000,16,63,1,30,26,145,1,30,26,145,0,-1,-1,-1,0,-1,-1,-1,1,30,26,145,injury
5523,230,1243,566,263,1547,6,472,1248,385,117,73,918,6,117,1,39,54,128,1,39,54,128,0,-1,-1,-1,0,-1,-1,-1,1,39,54,128,injury
5121,228,1362,229,8,1370,41,478,1062,641,119,82,984.5,59,94,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5719,21,1398,925,5,1207,167,708,1202,573,116,80,938,37,141,1,46,42,146,1,46,42,146,0,-1,-1,-1,0,-1,-1,-1,1,46,42,146,injury
5960,251,929,789,0,1547,429,490,1329,403,116,79,959,74,111,1,36,44,139,1,36,44,139,0,-1,-1,-1,0,-1,-1,-1,1,36,44,139,injury
3507,148,886,23,0,829,198,224,883,403,191,119,1528.5,46,126,1,27,24,140,1,27,24,140,0,-1,-1,-1,0,-1,-1,-1,1,27,24,140,injury
4017,333,1041,205,71,913,125,189,995,303,172,106,1414.5,49,118,1,65,18,113,1,65,18,113,0,-1,-1,-1,1,65,18,113,0,-1,-1,-1,injury
3189,64,847,264,19,842,84,195,788,210,185,102,1348.5,125,125,1,29,50,127,1,29,50,127,0,-1,-1,-1,0,-1,-1,-1,1,29,50,127,injury
4148,0,918,445,55,1053,291,365,791,290,172,124,1513.5,129,137,1,43,26,135,1,43,26,135,0,-1,-1,-1,0,-1,-1,-1,1,43,26,135,injury
4822,0,1167,527,36,972,253,384,1036,448,167,122,3540,50,124,1,28,32,173,1,28,32,173,0,-1,-1,-1,0,-1,-1,-1,1,28,32,173,injury
2218,65,568,235,4,691,51,62,663,64,211,93,1102,75,167,1,55,41,121,1,55,41,121,0,-1,-1,-1,1,55,41,121,0,-1,-1,-1,injury
2785,0,667,142,4,683,101,175,967,81,206,107,1788.5,125,125,1,25,20,147,1,25,20,147,0,-1,-1,-1,0,-1,-1,-1,1,25,20,147,injury
3221,204,935,33,26,854,3,188,916,188,174,101,1175,109,164,1,15,176,122,0,-1,-1,-1,1,15,176,122,1,15,176,122,0,-1,-1,-1,injury
2812,0,400,399,0,935,132,148,812,137,180,99,1041,24,174,1,43,47,147,1,43,47,147,0,-1,-1,-1,0,-1,-1,-1,1,43,47,147,injury
2633,0,452,390,4,607,112,211,870,157,194,108,1107.5,10,148,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5813,270,1717,128,133,1621,26,374,1548,142,108,54,894,12,118,1,11,34,112,1,11,34,112,0,-1,-1,-1,1,11,34,112,0,-1,-1,-1,injury
4782,97,797,513,78,1473,131,259,1407,142,125,61,1115,117,172,1,51,68,137,1,51,68,137,0,-1,-1,-1,0,-1,-1,-1,1,51,68,137,injury
4866,344,565,527,11,1469,145,257,1465,246,134,77,991,81,167,1,46,73,126,1,46,73,126,0,-1,-1,-1,0,-1,-1,-1,1,46,73,126,injury
4761,79,976,516,37,1482,234,278,1184,149,131,77,974,71,145,1,54,55,139,1,54,55,139,0,-1,-1,-1,0,-1,-1,-1,1,54,55,139,injury
5513,74,961,479,89,1884,63,281,1509,134,125,64,997.5,68,159,1,17,68,113,1,17,68,113,0,-1,-1,-1,1,17,68,113,0,-1,-1,-1,injury
6172,274,1515,636,0,1606,167,348,1366,408,109,59,862.5,74,144,1,44,54,119,1,44,54,119,0,-1,-1,-1,1,44,54,119,0,-1,-1,-1,injury
7238,75,1583,913,148,1652,274,513,1561,831,103,73,2916.5,128,68,1,48,39,154,1,48,39,154,0,-1,-1,-1,0,-1,-1,-1,1,48,39,154,injury
5919,162,1198,738,0,1571,291,395,1312,493,111,71,882,98,194,1,46,47,135,1,46,47,135,0,-1,-1,-1,0,-1,-1,-1,1,46,47,135,injury
6638,47,1318,476,88,1905,320,503,1504,592,101,63,950,50,88,1,31,90,107,1,31,90,107,0,-1,-1,-1,1,31,90,107,0,-1,-1,-1,injury
5413,23,1289,722,0,1422,277,405,1051,377,105,65,2140,32,151,1,46,29,155,1,46,29,155,0,-1,-1,-1,0,-1,-1,-1,1,46,29,155,injury
8342,342,1074,1140,610,1896,97,512,2320,809,67,42,434,0,160,2,49,60,120,2,49,60,120,0,-1,-1,-1,1,45,91,92,1,53,28,147,injury
7531,740,1452,716,372,1636,0,507,1799,481,76,36,539,48,123,1,40,47,133,1,40,47,133,0,-1,-1,-1,0,-1,-1,-1,1,40,47,133,injury
9682,981,1726,1268,10,2562,265,884,1433,861,67,45,563,120,129,1,55,32,139,1,55,32,139,0,-1,-1,-1,0,-1,-1,-1,1,55,32,139,injury
8557,287,1347,845,0,2351,316,858,1660,921,75,52,712.5,72,142,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
6049,45,1388,890,7,1466,186,405,1780,185,93,48,617.5,127,153,1,47,66,147,1,47,66,147,0,-1,-1,-1,0,-1,-1,-1,1,47,66,147,injury
4902,460,1596,52,63,1090,61,245,1325,217,116,65,750.5,99,171,1,38,39,129,1,38,39,129,0,-1,-1,-1,0,-1,-1,-1,1,38,39,129,injury
5963,160,1152,833,0,1667,382,414,1306,314,111,70,908,179,121,1,59,33,143,1,59,33,143,0,-1,-1,-1,0,-1,-1,-1,1,59,33,143,injury
6220,290,1652,117,394,1488,261,534,1343,255,98,63,704,70,130,1,33,39,125,1,33,39,125,0,-1,-1,-1,0,-1,-1,-1,1,33,39,125,injury
5207,325,1042,510,70,1697,58,79,1246,356,120,58,870.5,97,92,1,37,73,113,1,37,73,113,0,-1,-1,-1,1,37,73,113,0,-1,-1,-1,injury
5404,218,1086,700,0,1600,192,333,1226,409,113,63,810.5,64,134,1,69,33,120,1,69,33,120,0,-1,-1,-1,1,69,33,120,0,-1,-1,-1,injury
5101,263,1557,40,218,1104,111,435,1188,312,122,71,826.5,98,168,1,39,33,127,1,39,33,127,0,-1,-1,-1,0,-1,-1,-1,1,39,33,127,injury
5444,130,1125,415,0,1383,220,458,1461,355,130,78,1099,92,197,1,43,41,123,1,43,41,123,0,-1,-1,-1,1,43,41,123,0,-1,-1,-1,injury
3765,0,863,489,109,1115,38,198,1012,159,145,74,910,9,111,1,57,36,126,1,57,36,126,0,-1,-1,-1,0,-1,-1,-1,1,57,36,126,injury
4644,3,895,617,68,1322,91,317,1469,48,143,79,1427.5,124,182,1,39,44,132,1,39,44,132,0,-1,-1,-1,0,-1,-1,-1,1,39,44,132,injury
4158,0,774,628,0,1039,83,323,1254,164,141,79,1060.5,73,117,1,43,44,151,1,43,44,151,0,-1,-1,-1,0,-1,-1,-1,1,43,44,151,injury
5902,97,1928,412,0,1148,124,340,1363,516,111,63,1472,120,91,1,36,38,143,1,36,38,143,0,-1,-1,-1,0,-1,-1,-1,1,36,38,143,injury
6523,86,1160,687,184,2061,249,500,1504,510,101,62,875.5,117,73,1,54,58,148,1,54,58,148,0,-1,-1,-1,0,-1,-1,-1,1,54,58,148,injury
4791,252,1227,406,0,1160,193,327,973,545,115,60,778.5,77,111,1,19,70,123,1,19,70,123,0,-1,-1,-1,1,19,70,123,0,-1,-1,-1,injury
7265,139,1326,870,0,1749,375,701,1611,795,97,61,1052,60,139,1,26,44,141,1,26,44,141,0,-1,-1,-1,0,-1,-1,-1,1,26,44,141,injury
6344,258,1598,551,0,1392,300,440,1542,516,110,70,961,35,70,1,41,48,128,1,41,48,128,0,-1,-1,-1,0,-1,-1,-1,1,41,48,128,injury
2559,148,925,0,0,741,0,3,667,75,191,75,3504.5,213,150,1,26,26,98,1,26,26,98,0,-1,-1,-1,1,26,26,98,0,-1,-1,-1,injury
2441,0,749,0,0,863,0,0,810,0,188,61,1025.5,30,129,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2346,0,894,0,0,790,12,6,677,0,171,59,825.5,233,145,1,11,19,122,1,11,19,122,0,-1,-1,-1,1,11,19,122,0,-1,-1,-1,injury
2610,0,1050,0,0,830,0,0,713,0,151,49,695,222,154,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2574,0,909,0,0,824,0,0,808,0,173,56,938.5,230,150,1,20,30,119,1,20,30,119,0,-1,-1,-1,1,20,30,119,0,-1,-1,-1,injury
2278,0,868,0,0,653,67,63,635,0,185,85,931,30,148,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2444,0,1071,4,0,618,59,84,550,80,184,80,973,117,174,1,26,52,110,1,26,52,110,0,-1,-1,-1,1,26,52,110,0,-1,-1,-1,injury
2414,0,838,0,14,575,118,127,691,74,161,80,737.5,220,154,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2705,0,918,0,14,917,42,33,735,73,172,68,935,147,171,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2734,64,911,0,3,831,104,193,659,87,164,85,836,93,187,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3239,12,1112,0,0,826,88,204,967,0,151,76,879,108,184,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
1605,0,771,0,0,513,0,0,457,0,197,60,734.5,127,122,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3045,0,1159,0,0,952,48,59,744,63,160,65,934,188,114,1,27,33,120,1,27,33,120,0,-1,-1,-1,1,27,33,120,0,-1,-1,-1,injury
1964,0,871,0,0,579,0,0,501,0,196,60,862.5,170,124,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3277,17,1280,0,3,1000,8,7,920,0,151,52,903.5,83,114,1,26,27,102,1,26,27,102,0,-1,-1,-1,1,26,27,102,0,-1,-1,-1,injury
3158,105,1058,0,5,842,130,231,508,280,186,105,1320,207,167,1,27,22,116,1,27,22,116,0,-1,-1,-1,1,27,22,116,0,-1,-1,-1,injury
3666,146,1238,0,0,1014,194,222,631,309,156,93,3346.5,215,166,1,29,35,122,1,29,35,122,0,-1,-1,-1,1,29,35,122,0,-1,-1,-1,injury
3184,5,1085,9,15,880,164,190,737,96,175,105,1109.5,221,153,1,34,42,133,1,34,42,133,0,-1,-1,-1,0,-1,-1,-1,1,34,42,133,injury
3438,0,830,485,0,955,238,217,538,302,179,123,1277,51,116,1,37,44,144,1,37,44,144,0,-1,-1,-1,0,-1,-1,-1,1,37,44,144,injury
3129,68,838,15,53,778,280,379,685,96,185,142,1213.5,124,176,1,39,47,114,1,39,47,114,0,-1,-1,-1,1,39,47,114,0,-1,-1,-1,injury
3666,0,1405,0,0,1045,136,237,593,317,121,68,635.5,220,170,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3816,0,983,426,0,832,216,194,867,352,126,67,704.5,245,188,2,39,142,137,1,23,35,144,1,54,248,129,0,-1,-1,-1,2,39,142,137,injury
3535,0,1154,4,0,1144,102,117,1038,0,127,56,647,136,128,1,29,29,135,1,29,29,135,0,-1,-1,-1,0,-1,-1,-1,1,29,29,135,injury
3245,0,993,0,0,1025,83,77,1044,10,145,62,778.5,78,100,1,27,26,135,1,27,26,135,0,-1,-1,-1,0,-1,-1,-1,1,27,26,135,injury
3046,53,914,0,17,1097,112,124,763,0,149,74,768.5,83,131,1,43,43,117,1,43,43,117,0,-1,-1,-1,1,43,43,117,0,-1,-1,-1,injury
2697,134,648,4,12,921,168,205,609,27,224,150,1609.5,213,148,1,31,66,118,1,31,66,118,0,-1,-1,-1,1,31,66,118,0,-1,-1,-1,injury
2759,153,701,130,31,924,103,115,569,41,237,120,1869.5,62,131,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2801,269,606,0,111,820,81,57,852,79,237,120,1920.5,135,122,1,38,248,127,0,-1,-1,-1,1,38,248,127,0,-1,-1,-1,1,38,248,127,injury
3077,60,610,259,121,1095,76,89,794,0,237,114,15249,74,75,1,37,39,137,1,37,39,137,0,-1,-1,-1,0,-1,-1,-1,1,37,39,137,injury
3012,352,747,16,107,874,104,136,592,81,230,123,1972,178,109,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2582,115,1002,0,0,482,13,218,528,227,161,95,762,139,158,1,39,37,112,1,39,37,112,0,-1,-1,-1,1,39,37,112,0,-1,-1,-1,injury
3336,178,1159,0,205,702,70,235,694,207,135,69,1913,136,165,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4321,600,1108,0,10,1062,426,364,810,212,120,93,707,223,160,1,45,28,92,1,45,28,92,0,-1,-1,-1,1,45,28,92,0,-1,-1,-1,injury
3859,381,1077,0,81,1015,194,202,699,247,137,75,844.5,216,162,1,37,36,97,1,37,36,97,0,-1,-1,-1,1,37,36,97,0,-1,-1,-1,injury
4646,173,1246,0,157,1274,264,47,1285,225,143,83,1110.5,126,128,1,33,154,137,0,-1,-1,-1,1,33,154,137,0,-1,-1,-1,1,33,154,137,injury
4681,173,1393,60,149,1123,256,311,1018,262,137,89,1043,58,111,1,18,42,122,1,18,42,122,0,-1,-1,-1,1,18,42,122,0,-1,-1,-1,injury
4010,245,1343,25,5,1080,171,0,921,211,135,72,883,224,141,1,42,41,119,1,42,41,119,0,-1,-1,-1,1,42,41,119,0,-1,-1,-1,injury
4247,402,1160,0,39,896,347,339,866,192,133,97,864,202,142,1,36,44,115,1,36,44,115,0,-1,-1,-1,1,36,44,115,0,-1,-1,-1,injury
3600,351,1021,0,3,960,0,112,1056,185,126,52,1960.5,109,152,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4199,21,1240,0,101,1381,82,87,1261,6,128,54,2445,94,134,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5059,148,1423,0,142,1330,424,407,968,317,114,80,775.5,226,164,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5421,233,1724,0,115,1325,266,326,1132,253,98,56,615,232,165,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2889,0,1126,0,0,849,18,33,820,96,136,55,641,28,137,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3921,0,1360,0,0,1321,0,0,1155,0,124,40,2324.5,217,93,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4062,110,1269,0,31,1390,39,8,1163,52,127,47,798,176,122,1,32,41,107,1,32,41,107,0,-1,-1,-1,1,32,41,107,0,-1,-1,-1,injury
3606,72,1358,27,0,691,246,253,703,242,162,107,1102,124,142,1,48,26,118,1,48,26,118,0,-1,-1,-1,1,48,26,118,0,-1,-1,-1,injury
3080,3,1025,0,0,836,0,96,888,189,169,77,1066.5,170,107,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3318,141,981,52,25,1052,144,166,599,151,158,83,923.5,222,155,1,27,43,127,1,27,43,127,0,-1,-1,-1,0,-1,-1,-1,1,27,43,127,injury
3681,75,884,353,0,1117,143,179,715,245,151,81,973,156,189,1,46,31,126,1,46,31,126,0,-1,-1,-1,0,-1,-1,-1,1,46,31,126,injury
3273,0,1211,31,18,926,122,106,707,142,175,88,1174,57,99,1,27,36,125,1,27,36,125,0,-1,-1,-1,0,-1,-1,-1,1,27,36,125,injury
3563,463,648,257,88,812,247,273,490,308,195,140,1613,218,176,1,60,29,106,1,60,29,106,0,-1,-1,-1,1,60,29,106,0,-1,-1,-1,injury
3420,36,890,112,5,1121,199,207,638,201,204,139,9622.5,66,126,1,64,70,142,1,64,70,142,0,-1,-1,-1,0,-1,-1,-1,1,64,70,142,injury
3088,121,855,143,3,848,189,216,478,238,219,147,9095.5,57,130,1,29,56,115,1,29,56,115,0,-1,-1,-1,1,29,56,115,0,-1,-1,-1,injury
3355,0,782,395,19,959,199,230,557,230,205,135,8102.5,53,141,1,40,49,136,1,40,49,136,0,-1,-1,-1,0,-1,-1,-1,1,40,49,136,injury
3506,75,946,25,73,1072,187,217,721,209,209,140,8943.5,215,165,1,48,54,132,1,48,54,132,0,-1,-1,-1,0,-1,-1,-1,1,48,54,132,injury
4348,0,1294,65,126,1537,177,121,1023,2,111,52,615,46,120,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2431,0,870,0,0,763,0,0,862,0,156,48,708,91,136,1,22,56,134,1,22,56,134,0,-1,-1,-1,0,-1,-1,-1,1,22,56,134,injury
2647,0,948,0,0,922,0,0,800,0,148,48,662,26,111,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2380,0,970,0,0,683,0,0,713,0,146,38,575.5,90,139,1,27,34,123,1,27,34,123,0,-1,-1,-1,1,27,34,123,0,-1,-1,-1,injury
2708,0,1070,0,0,869,0,0,771,0,140,44,628.5,58,140,1,16,29,135,1,16,29,135,0,-1,-1,-1,0,-1,-1,-1,1,16,29,135,injury
1645,0,529,0,0,585,0,0,525,0,238,71,1060,48,128,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2176,0,764,0,0,800,0,0,619,0,199,66,1021.5,70,121,1,27,24,121,1,27,24,121,0,-1,-1,-1,1,27,24,121,0,-1,-1,-1,injury
2091,0,847,0,0,613,0,0,633,0,196,58,959.5,129,134,1,17,24,135,1,17,24,135,0,-1,-1,-1,0,-1,-1,-1,1,17,24,135,injury
1835,0,729,0,0,557,0,0,568,0,230,60,1122.5,41,122,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
1970,0,686,0,0,679,0,0,592,0,210,53,1024.5,41,108,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
2676,0,894,0,0,897,0,0,883,0,156,48,776.5,78,129,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3262,0,1045,0,0,1101,81,32,1011,0,127,49,628.5,33,129,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3085,0,1065,0,0,1081,0,0,905,0,130,38,624,83,125,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3555,0,1435,0,0,1025,0,0,1069,0,126,41,703,85,116,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
3030,0,1139,0,0,912,0,0,951,0,132,38,629.5,193,113,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5143,56,1743,0,41,1689,57,14,1526,8,86,32,448.5,84,112,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5586,64,1701,0,22,1515,50,146,1743,126,79,35,406.5,156,129,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5636,40,1731,0,28,1773,207,164,1557,9,80,35,417.5,48,123,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
4106,26,1755,12,0,1158,52,18,1000,3,93,33,422.5,111,124,2,15,139,125,1,20,66,129,1,10,211,121,1,10,211,121,1,20,66,129,injury
4717,38,1663,53,0,1105,0,12,1729,37,99,35,547.5,221,128,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
5055,118,1447,0,63,1456,192,161,1618,11,76,34,328.5,70,131,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,injury
